timestamp,left_eye_x,left_eye_y,right_eye_x,right_eye_y,raw_gaze_x,raw_gaze_y
1769703797.979795,243.59514236450195,223.02289009094238,312.66282081604004,226.21394634246826,69.06767845153809,3.191056251525879
1769703798.014396,243.66442680358887,222.87458896636963,313.0342769622803,226.61062717437744,69.3698501586914,3.7360382080078125
1769703798.032282,243.6107063293457,222.79079675674438,312.6520538330078,226.3637137413025,69.04134750366211,3.5729169845581055
1769703798.075514,243.38984489440918,222.56868839263916,313.0893325805664,226.2309980392456,69.69948768615723,3.6623096466064453
1769703798.145198,243.59768867492676,223.02889823913574,312.7850532531738,225.97434997558594,69.18736457824707,2.9454517364501953
1769703798.164767,243.29811096191406,222.69261360168457,312.8162956237793,225.90575695037842,69.51818466186523,3.2131433486938477
1769703798.208797,243.35200309753418,222.4119257926941,312.12679862976074,225.78685998916626,68.77479553222656,3.374934196472168
1769703798.221839,243.5195541381836,222.44909048080444,311.8273735046387,225.51487684249878,68.30781936645508,3.065786361694336
1769703798.249918,243.27682495117188,222.26567029953003,312.0471954345703,225.6732988357544,68.77037048339844,3.4076285362243652
1769703798.273866,243.10949325561523,222.26069927215576,312.20165252685547,225.73058366775513,69.09215927124023,3.4698843955993652
1769703798.31773,243.18811416625977,222.16835260391235,312.18088150024414,225.16952276229858,68.99276733398438,3.0011701583862305
1769703798.400328,243.8870906829834,221.68848037719727,312.5189208984375,225.25900840759277,68.6318302154541,3.570528030395508
1769703798.410147,243.99246215820312,221.78634881973267,311.9839382171631,224.94300842285156,67.99147605895996,3.1566596031188965
1769703798.440395,243.33783149719238,222.12495803833008,313.2283878326416,226.02308750152588,69.89055633544922,3.898129463195801
1769703798.458925,243.57789039611816,222.13507890701294,312.86447525024414,225.71310997009277,69.28658485412598,3.578031063079834
1769703798.4948,243.99463653564453,222.04739570617676,312.76939392089844,225.56384325027466,68.7747573852539,3.5164475440979004
1769703798.515888,243.80314826965332,222.15951919555664,312.8864574432373,225.58824062347412,69.08330917358398,3.4287214279174805
1769703798.556888,243.97168159484863,222.79690504074097,313.0990409851074,225.85847854614258,69.12735939025879,3.0615735054016113
1769703798.582449,244.25395965576172,222.714364528656,312.9303455352783,225.77836990356445,68.6763858795166,3.0640053749084473
1769703798.621583,244.11818504333496,222.57529020309448,313.05752754211426,225.9359335899353,68.9393424987793,3.3606433868408203
1769703798.635606,243.994722366333,222.60679721832275,313.4408950805664,226.03466033935547,69.4461727142334,3.427863121032715
1769703798.682557,245.87897300720215,225.99874019622803,312.46174812316895,228.7273406982422,66.5827751159668,2.72860050201416
1769703798.740278,245.16021728515625,223.4447193145752,314.0456771850586,227.04090356826782,68.88545989990234,3.596184253692627
1769703798.753764,245.3422737121582,223.29631805419922,314.05378341674805,226.96997165679932,68.71150970458984,3.6736536026000977
1769703798.799674,246.88243865966797,222.85722970962524,315.1790523529053,226.5665888786316,68.2966136932373,3.7093591690063477
1769703798.817885,246.58860206604004,222.71512985229492,315.5198097229004,226.2342095375061,68.93120765686035,3.5190796852111816
1769703798.859393,249.1077423095703,221.8161106109619,316.3214588165283,225.41670083999634,67.21371650695801,3.600590229034424
1769703798.882464,248.99720191955566,221.84525728225708,316.33204460144043,225.48110961914062,67.33484268188477,3.635852336883545
1769703798.927634,250.47303199768066,221.3580322265625,319.50846672058105,224.91715908050537,69.03543472290039,3.559126853942871
1769703798.944926,250.75127601623535,221.32853507995605,318.4226131439209,224.49061632156372,67.67133712768555,3.162081241607666
1769703798.977467,251.7243194580078,220.14334917068481,321.1730098724365,223.5636806488037,69.44869041442871,3.4203314781188965
1769703798.994349,252.09625244140625,219.92230653762817,320.8798599243164,223.29238414764404,68.78360748291016,3.370077610015869
1769703799.040717,253.2447052001953,219.68957662582397,321.2721252441406,222.93474197387695,68.02742004394531,3.2451653480529785
1769703799.104939,254.17311668395996,218.6258053779602,321.83674812316895,222.19104766845703,67.66363143920898,3.565242290496826
1769703799.123592,254.09666061401367,218.54169845581055,321.5965270996094,222.256121635437,67.4998664855957,3.714423179626465
1769703799.1694,255.08363723754883,217.47478723526,322.7935314178467,221.71509504318237,67.70989418029785,4.240307807922363
1769703799.185532,254.71148490905762,217.40499258041382,322.925329208374,221.89465284347534,68.2138442993164,4.489660263061523
1769703799.213174,254.80716705322266,217.2414779663086,322.7757263183594,221.3597059249878,67.96855926513672,4.118227958679199
1769703799.232542,254.6974277496338,217.33725786209106,323.0661678314209,221.23894214630127,68.36874008178711,3.901684284210205
1769703799.277154,255.40971755981445,216.28741979599,323.17277908325195,220.76867580413818,67.7630615234375,4.481256008148193
1769703799.36199,255.7935905456543,215.71305513381958,323.37289810180664,220.4031801223755,67.57930755615234,4.690124988555908
1769703799.371672,255.5105495452881,215.24182319641113,323.58208656311035,220.43935775756836,68.07153701782227,5.197534561157227
1769703799.432338,255.40678024291992,214.44879055023193,323.8873767852783,218.87444257736206,68.4805965423584,4.425652027130127
1769703799.469879,255.40297508239746,214.39056873321533,323.8320064544678,219.04621124267578,68.42903137207031,4.655642509460449
1769703799.485629,256.16724967956543,213.60039710998535,323.6789321899414,218.19157361984253,67.51168251037598,4.591176509857178
1769703799.499857,256.144323348999,213.49856615066528,323.3801078796387,218.0183458328247,67.23578453063965,4.519779682159424
1769703799.515017,255.4193115234375,213.23992252349854,324.0429878234863,217.85823583602905,68.62367630004883,4.618313312530518
1769703799.579854,255.48479080200195,213.36298942565918,322.8071880340576,217.91520595550537,67.32239723205566,4.552216529846191
1769703799.60973,255.6569480895996,213.187894821167,322.8978729248047,218.00313234329224,67.24092483520508,4.815237522125244
1769703799.695166,254.85410690307617,215.2113962173462,322.0697212219238,219.25078868865967,67.21561431884766,4.039392471313477
1769703799.712089,254.67297554016113,215.27483224868774,322.3525047302246,219.5894694328308,67.67952919006348,4.314637184143066
1769703799.785918,253.99970054626465,216.32004976272583,321.04000091552734,220.3190803527832,67.0403003692627,3.999030590057373
1769703799.79982,254.0465259552002,216.54596328735352,321.4040184020996,220.32660484313965,67.35749244689941,3.780641555786133
1769703799.83854,253.8865852355957,216.59120321273804,321.1456775665283,220.285542011261,67.25909233093262,3.694338798522949
1769703799.885601,253.33568572998047,216.9898009300232,321.20954513549805,220.85361242294312,67.87385940551758,3.863811492919922
1769703799.903992,252.97958374023438,217.06506729125977,321.160945892334,221.03324174880981,68.18136215209961,3.968174457550049
1769703799.91774,253.08809280395508,217.035391330719,321.2386703491211,220.98470449447632,68.15057754516602,3.949313163757324
1769703799.982372,252.6008415222168,217.79248237609863,320.99461555480957,221.3860273361206,68.39377403259277,3.5935449600219727
1769703800.00112,252.54314422607422,217.74941682815552,321.11207008361816,221.41201972961426,68.56892585754395,3.6626029014587402
1769703800.019751,252.47058868408203,217.73319482803345,321.31235122680664,221.4287567138672,68.84176254272461,3.6955618858337402
1769703800.08587,250.78628540039062,218.31069946289062,317.887659072876,222.03046560287476,67.10137367248535,3.719766139984131
1769703800.105536,250.8244228363037,218.26813459396362,318.2879638671875,222.09362268447876,67.46354103088379,3.8254880905151367
1769703800.118017,250.8220672607422,218.2710099220276,318.07050704956055,222.17459678649902,67.24843978881836,3.9035868644714355
1769703800.173675,246.43919944763184,218.4324860572815,314.7270965576172,221.20800018310547,68.28789710998535,2.7755141258239746
1769703800.194554,246.23272895812988,218.35357904434204,314.4782829284668,221.60003900527954,68.24555397033691,3.2464599609375
1769703800.212844,246.17737770080566,218.19019317626953,314.554386138916,221.6330909729004,68.37700843811035,3.4428977966308594
1769703800.24477,243.15828323364258,218.71018409729004,311.0130214691162,221.821768283844,67.85473823547363,3.111584186553955
1769703800.259029,243.13393592834473,218.86200428009033,311.96852684020996,221.84489965438843,68.83459091186523,2.9828953742980957
1769703800.277298,242.93560981750488,218.83442401885986,312.30201721191406,222.02869176864624,69.36640739440918,3.194267749786377
1769703800.303928,241.67047500610352,219.1912579536438,309.58422660827637,221.68972492218018,67.91375160217285,2.498466968536377
1769703800.321417,241.3415241241455,219.17666673660278,310.1563358306885,221.73653841018677,68.81481170654297,2.5598716735839844
1769703800.363237,240.2417278289795,218.53340864181519,307.7175712585449,221.5291929244995,67.47584342956543,2.995784282684326
1769703800.37853,240.35399436950684,218.42568397521973,307.7083110809326,221.43852710723877,67.35431671142578,3.012843132019043
1769703800.427534,238.5189437866211,219.16849851608276,306.78600311279297,221.45184516906738,68.26705932617188,2.283346652984619
1769703800.445223,238.52020263671875,219.19337511062622,306.7821407318115,221.58805131912231,68.26193809509277,2.3946762084960938
1769703800.477607,235.63984870910645,218.93653392791748,304.19331550598145,220.23365020751953,68.553466796875,1.2971162796020508
1769703800.555493,233.55603218078613,218.95029544830322,300.7665157318115,219.97591495513916,67.21048355102539,1.0256195068359375
1769703800.57094,233.15643310546875,218.96700382232666,300.1536560058594,220.0657296180725,66.99722290039062,1.0987257957458496
1769703800.603659,228.5903263092041,219.47572231292725,294.88414764404297,218.76509428024292,66.29382133483887,-0.7106280326843262
1769703800.621211,228.33460807800293,219.80246543884277,295.34687995910645,218.96390676498413,67.01227188110352,-0.8385586738586426
1769703800.653668,223.47841262817383,220.29411792755127,290.2638053894043,217.2195339202881,66.78539276123047,-3.0745840072631836
1769703800.674102,223.0135440826416,220.5707573890686,289.8327159881592,217.35671997070312,66.81917190551758,-3.2140374183654785
1769703800.712686,218.36281776428223,220.5911922454834,284.215669631958,216.5426230430603,65.85285186767578,-4.048569202423096
1769703800.803769,211.87749862670898,222.0998740196228,277.3561763763428,215.8137345314026,65.47867774963379,-6.286139488220215
1769703800.809078,211.2690830230713,222.3066759109497,277.4343967437744,216.07505321502686,66.16531372070312,-6.231622695922852
1769703800.84953,204.78504180908203,223.17247867584229,271.22437477111816,214.7680950164795,66.43933296203613,-8.404383659362793
1769703800.858946,203.71637344360352,223.21188926696777,270.916051864624,215.09713411331177,67.19967842102051,-8.114755153656006
1769703800.890603,196.5137004852295,224.51512813568115,262.21882820129395,213.86048555374146,65.70512771606445,-10.654642581939697
1769703800.908785,196.19468688964844,224.58645343780518,262.3157024383545,214.34378385543823,66.12101554870605,-10.242669582366943
1769703800.95899,187.4769401550293,229.23264741897583,252.67616271972656,214.93858337402344,65.19922256469727,-14.294064044952393
1769703800.973696,186.752290725708,228.84990692138672,252.70529747009277,214.68441724777222,65.95300674438477,-14.165489673614502
1769703801.030031,179.21100616455078,231.87578201293945,242.7720546722412,215.3027844429016,63.56104850769043,-16.572997570037842
1769703801.044681,179.3251132965088,231.54025554656982,242.92963027954102,215.30153274536133,63.60451698303223,-16.238722801208496
1769703801.082267,172.00026512145996,236.03227615356445,234.3839168548584,213.66222381591797,62.38365173339844,-22.370052337646484
1769703801.135971,165.71391105651855,239.71781730651855,226.18427276611328,216.32420539855957,60.47036170959473,-23.393611907958984
1769703801.149415,165.47542572021484,239.56559658050537,226.73138618469238,216.23330354690552,61.25596046447754,-23.332293033599854
1769703801.199676,160.06754875183105,243.29068422317505,220.33397674560547,215.9592318534851,60.266427993774414,-27.33145236968994
1769703801.215924,160.5763816833496,242.99036979675293,220.261812210083,215.50696849822998,59.6854305267334,-27.48340129852295
1769703801.258821,157.7920436859131,243.5261034965515,216.17517471313477,215.43333292007446,58.38313102722168,-28.09277057647705
1769703801.277243,157.82763481140137,243.76338243484497,216.01444244384766,214.90896463394165,58.18680763244629,-28.85441780090332
1769703801.323528,155.3792905807495,244.3472170829773,213.62180709838867,214.3446135520935,58.24251651763916,-30.00260353088379
1769703801.34415,155.39259433746338,244.48631286621094,213.51279258728027,214.16205883026123,58.120198249816895,-30.324254035949707
1769703801.373586,155.78713417053223,242.08263874053955,213.19250106811523,210.78948497772217,57.40536689758301,-31.293153762817383
1769703801.394645,155.71112632751465,242.28551387786865,213.617582321167,210.99977731704712,57.906455993652344,-31.285736560821533
1769703801.435462,156.8458652496338,237.71758317947388,213.31036567687988,206.87251567840576,56.464500427246094,-30.845067501068115
1769703801.517784,158.93483638763428,236.48545503616333,215.76648712158203,203.39742422103882,56.831650733947754,-33.08803081512451
1769703801.551324,159.20183658599854,236.38885974884033,215.14273643493652,203.3256483078003,55.94089984893799,-33.06321144104004
1769703801.559124,162.17872619628906,232.25701332092285,216.68100357055664,200.0569224357605,54.50227737426758,-32.20009088516235
1769703801.582192,162.13263511657715,232.71480560302734,216.5766429901123,200.34608602523804,54.444007873535156,-32.36871957778931
1769703801.615655,165.58897018432617,229.70528841018677,219.06808853149414,198.37547779083252,53.47911834716797,-31.329810619354248
1769703801.63237,165.73099613189697,229.86550569534302,219.12277221679688,198.53891372680664,53.3917760848999,-31.326591968536377
1769703801.679738,166.7371940612793,229.43207502365112,219.02201652526855,197.34304904937744,52.28482246398926,-32.08902597427368
1769703801.763175,166.84310913085938,230.6972622871399,217.9461669921875,197.7720594406128,51.103057861328125,-32.9252028465271
1769703801.773451,166.94658279418945,230.72447776794434,218.70655059814453,197.70848035812378,51.75996780395508,-33.01599740982056
1769703801.803632,166.08495712280273,233.75086784362793,216.11632347106934,198.98618459701538,50.0313663482666,-34.76468324661255
1769703801.813871,165.8822250366211,233.4671115875244,216.5779685974121,198.74910593032837,50.695743560791016,-34.718005657196045
1769703801.853748,166.376690864563,233.01352500915527,217.5990390777588,199.06336784362793,51.2223482131958,-33.950157165527344
1769703801.867776,166.29519939422607,232.95050382614136,217.17105865478516,198.8662576675415,50.87585926055908,-34.08424615859985
1769703801.923924,170.5142116546631,229.00059700012207,222.90821075439453,198.3554220199585,52.393999099731445,-30.645174980163574
1769703801.990323,179.38490867614746,224.29651021957397,235.47959327697754,197.7315902709961,56.09468460083008,-26.56491994857788
1769703802.005236,179.40423965454102,223.81233930587769,235.54329872131348,197.70305156707764,56.13905906677246,-26.10928773880005
1769703802.044556,192.24875450134277,214.83094453811646,251.7946434020996,194.88641023635864,59.545888900756836,-19.944534301757812
1769703802.064674,191.48497581481934,214.9846887588501,252.20749855041504,195.0692081451416,60.7225227355957,-19.915480613708496
1769703802.111301,207.86914825439453,206.6368532180786,270.7108783721924,194.7317361831665,62.84173011779785,-11.90511703491211
1769703802.132539,207.97926902770996,206.1498785018921,270.84436416625977,194.75847959518433,62.865095138549805,-11.391398906707764
1769703802.154881,229.3860912322998,199.97490406036377,292.1548271179199,196.98225259780884,62.76873588562012,-2.9926514625549316
1769703802.160792,228.83928298950195,199.59010362625122,292.6609992980957,197.48420476913452,63.82171630859375,-2.105898857116699
1769703802.221524,247.13295936584473,194.63171482086182,312.1729850769043,201.87844276428223,65.04002571105957,7.24672794342041
1769703802.235775,247.5620937347412,194.92939710617065,312.69216537475586,201.7983841896057,65.13007164001465,6.868987083435059
1769703802.290602,268.06586265563965,193.82020711898804,331.33514404296875,207.4205732345581,63.2692813873291,13.600366115570068
1769703802.344259,286.9835567474365,193.69202613830566,347.12467193603516,215.08132696151733,60.14111518859863,21.38930082321167
1769703802.359233,288.12055587768555,193.62069368362427,346.4285469055176,215.67400932312012,58.30799102783203,22.05331563949585
1769703802.39654,303.8896083831787,195.71871757507324,359.1882514953613,222.68764972686768,55.29864311218262,26.968932151794434
1769703802.409873,304.07490730285645,195.41998386383057,358.7051582336426,222.15400457382202,54.63025093078613,26.734020709991455
1769703802.463408,314.78297233581543,196.47019386291504,367.21385955810547,226.14680528640747,52.43088722229004,29.67661142349243
1769703802.483982,314.62451934814453,196.05400800704956,367.0821762084961,226.83313608169556,52.45765686035156,30.779128074645996
1769703802.527499,319.72899436950684,198.2471752166748,371.0835647583008,229.30101871490479,51.354570388793945,31.05384349822998
1769703802.539327,320.30508041381836,198.24369192123413,371.47361755371094,229.24831867218018,51.16853713989258,31.004626750946045
1769703802.577522,319.56249237060547,198.22073221206665,371.1202812194824,228.48196506500244,51.55778884887695,30.26123285293579
1769703802.59042,319.30633544921875,198.15058708190918,371.32373809814453,228.46909761428833,52.01740264892578,30.31851053237915
1769703802.640432,314.6560478210449,197.09354639053345,367.92736053466797,225.41630029678345,53.27131271362305,28.32275390625
1769703802.712008,306.5922260284424,197.84442901611328,361.746768951416,223.8696813583374,55.15454292297363,26.02525234222412
1769703802.727246,306.2811470031738,197.6767659187317,361.7369270324707,223.96995306015015,55.455780029296875,26.293187141418457
1769703802.759155,297.34094619750977,197.00891733169556,354.7424507141113,219.21635627746582,57.40150451660156,22.207438945770264
1769703802.777121,297.3071575164795,196.8810224533081,354.72171783447266,219.41931009292603,57.414560317993164,22.53828763961792
1769703802.813012,288.8844680786133,196.72644138336182,347.9478454589844,215.0327754020691,59.063377380371094,18.306334018707275
1769703802.827105,288.61037254333496,196.99682235717773,348.37574005126953,214.84811782836914,59.76536750793457,17.851295471191406
1769703802.877697,279.9074077606201,197.81969547271729,340.7206916809082,212.1025800704956,60.813283920288086,14.28288459777832
1769703802.961308,271.13240242004395,199.49182033538818,333.0982780456543,208.53341102600098,61.96587562561035,9.041590690612793
1769703802.993114,270.76024055480957,199.3069052696228,333.096399307251,208.70163202285767,62.336158752441406,9.394726753234863
1769703803.005321,260.4593753814697,202.54618406295776,323.7928581237793,206.19534015655518,63.33348274230957,3.649156093597412
1769703803.027646,260.27753829956055,202.93099164962769,323.6057758331299,205.89142084121704,63.328237533569336,2.9604291915893555
1769703803.049963,251.06016159057617,208.0855894088745,314.95784759521484,204.43593978881836,63.89768600463867,-3.6496496200561523
1769703803.061622,250.73206901550293,207.97473907470703,315.3232192993164,203.97659540176392,64.59115028381348,-3.9981436729431152
1769703803.117751,242.27349281311035,212.85653829574585,305.60898780822754,200.69324254989624,63.33549499511719,-12.16329574584961
1769703803.185851,233.80196571350098,217.04826593399048,296.60380363464355,199.7351360321045,62.80183792114258,-17.313129901885986
1769703803.196464,233.97344589233398,217.12122917175293,296.61545753479004,199.7943091392517,62.642011642456055,-17.32692003250122
1769703803.244268,226.58673286437988,221.61945104599,287.1104145050049,200.63939094543457,60.523681640625,-20.98006010055542
1769703803.258933,226.00994110107422,222.3231554031372,287.61465072631836,200.787091255188,61.60470962524414,-21.53606414794922
1769703803.290347,219.87818717956543,223.24567079544067,280.02696990966797,200.05517721176147,60.14878273010254,-23.1904935836792
1769703803.309185,219.41038131713867,223.3597469329834,280.1614475250244,200.0018334388733,60.75106620788574,-23.357913494110107
1769703803.355068,214.57831382751465,225.52595615386963,276.1685085296631,201.40153884887695,61.59019470214844,-24.124417304992676
1769703803.377102,214.48050498962402,225.2841567993164,276.11926078796387,201.1568284034729,61.638755798339844,-24.127328395843506
1769703803.423725,213.0505084991455,226.4149045944214,275.7275581359863,204.24518823623657,62.67704963684082,-22.169716358184814
1769703803.442203,213.31427574157715,226.1889910697937,275.61429023742676,204.10756587982178,62.30001449584961,-22.081425189971924
1769703803.469445,213.670015335083,226.6307830810547,275.9889221191406,206.52281284332275,62.31890678405762,-20.107970237731934
1769703803.555245,214.80613708496094,226.76026582717896,278.66700172424316,210.52669286727905,63.86086463928223,-16.233572959899902
1769703803.567747,214.3631935119629,227.01329469680786,278.94679069519043,210.9469199180603,64.58359718322754,-16.06637477874756
1769703803.594278,217.41594314575195,227.34166860580444,282.186861038208,214.49611902236938,64.77091789245605,-12.845549583435059
1769703803.610194,216.84208869934082,227.4854850769043,282.3303413391113,214.29779291152954,65.48825263977051,-13.187692165374756
1769703803.663352,221.24200820922852,226.75890684127808,286.9715118408203,215.31182527542114,65.7295036315918,-11.447081565856934
1769703803.680085,220.42243003845215,226.83876514434814,287.6411437988281,215.43658018112183,67.21871376037598,-11.402184963226318
1769703803.705431,225.31248092651367,226.50066375732422,291.83852195739746,218.93669843673706,66.52604103088379,-7.563965320587158
1769703803.728484,224.77906227111816,226.4851427078247,291.5004062652588,218.70660066604614,66.72134399414062,-7.7785420417785645
1769703803.778648,228.45157623291016,228.02676916122437,295.05584716796875,222.47250080108643,66.6042709350586,-5.5542683601379395
1769703803.849725,230.59337615966797,227.87050008773804,299.1274166107178,223.8851022720337,68.5340404510498,-3.9853978157043457
1769703803.863155,231.0347843170166,227.4854564666748,298.4611511230469,224.09063816070557,67.42636680603027,-3.3948183059692383
1769703803.901894,233.3252239227295,229.86230850219727,300.9168815612793,227.21502542495728,67.5916576385498,-2.6472830772399902
1769703803.921349,232.50008583068848,229.59385871887207,301.26415252685547,227.19088554382324,68.76406669616699,-2.402973175048828
1769703803.946485,235.8144474029541,231.06186389923096,303.5091495513916,230.4880142211914,67.6947021484375,-0.5738496780395508
1769703803.96768,235.30449867248535,231.03076457977295,304.0427780151367,230.2421522140503,68.73827934265137,-0.7886123657226562
1769703804.009131,236.7920970916748,232.14840173721313,306.3762664794922,232.37266302108765,69.58416938781738,0.22426128387451172
1769703804.091192,241.0118865966797,234.72761392593384,309.15207862854004,236.11045360565186,68.14019203186035,1.3828396797180176
1769703804.10546,241.25896453857422,234.67410564422607,309.72132682800293,235.95954179763794,68.46236228942871,1.2854361534118652
1769703804.144623,244.4998264312744,238.21698904037476,313.8154697418213,240.7243251800537,69.31564331054688,2.507336139678955
1769703804.159173,244.71967697143555,238.09350728988647,314.2070960998535,240.85320711135864,69.48741912841797,2.759699821472168
1769703804.190149,249.6749973297119,241.18018627166748,320.15679359436035,246.32806777954102,70.48179626464844,5.147881507873535
1769703804.204828,249.71076011657715,241.20654344558716,319.3447685241699,246.28171920776367,69.63400840759277,5.075175762176514
1769703804.253619,256.13497734069824,247.0272731781006,328.9338970184326,253.57059001922607,72.79891967773438,6.543316841125488
1769703804.273715,256.6832733154297,247.6051425933838,329.6675109863281,253.4330177307129,72.98423767089844,5.827875137329102
1769703804.311489,264.51433181762695,252.6024341583252,340.2469253540039,260.7683515548706,75.73259353637695,8.16591739654541
1769703804.380146,276.6428852081299,258.09564113616943,351.2459182739258,268.7936782836914,74.6030330657959,10.698037147521973
1769703804.399806,277.5813674926758,257.6625680923462,351.44134521484375,269.0537738800049,73.85997772216797,11.391205787658691
1769703804.43013,287.96422958374023,264.68406200408936,363.9133071899414,275.6297206878662,75.94907760620117,10.945658683776855
1769703804.444114,287.52912521362305,264.8762512207031,364.1429901123047,275.6395196914673,76.61386489868164,10.76326847076416
1769703804.494724,298.91133308410645,271.044602394104,374.88500595092773,280.850772857666,75.97367286682129,9.806170463562012
1769703804.509145,298.85589599609375,270.7133388519287,375.75870513916016,280.7312250137329,76.9028091430664,10.0178861618042
1769703804.555174,312.0206356048584,272.65185356140137,386.7340278625488,286.6925382614136,74.71339225769043,14.040684700012207
1769703804.569568,312.22681999206543,272.4732542037964,386.5118408203125,286.98168754577637,74.28502082824707,14.50843334197998
1769703804.625701,324.65892791748047,276.50004386901855,397.22972869873047,292.06894397735596,72.57080078125,15.568900108337402
1769703804.635529,324.3518543243408,276.1574649810791,398.14748764038086,292.0873546600342,73.79563331604004,15.929889678955078
1769703804.667739,335.18704414367676,277.7391242980957,408.34028244018555,297.06859588623047,73.15323829650879,19.329471588134766
1769703804.740528,345.3570556640625,278.18138122558594,416.4373588562012,301.0452461242676,71.08030319213867,22.86386489868164
1769703804.758948,344.4289016723633,278.38404178619385,415.7951545715332,300.1326656341553,71.36625289916992,21.748623847961426
1769703804.809136,353.5398864746094,280.08615016937256,423.03150177001953,304.94929790496826,69.49161529541016,24.863147735595703
1769703804.835685,353.37390899658203,279.5254325866699,422.6220893859863,304.8002099990845,69.2481803894043,25.27477741241455
1769703804.859287,360.6650161743164,282.27038383483887,430.40157318115234,310.04719734191895,69.73655700683594,27.776813507080078
1769703804.882534,360.65534591674805,282.4857187271118,430.1871109008789,310.06268978118896,69.53176498413086,27.57697105407715
1769703804.908921,368.68824005126953,286.1033248901367,437.2213554382324,316.9256114959717,68.53311538696289,30.82228660583496
1769703804.91821,369.5952606201172,285.9931182861328,436.489200592041,316.7896556854248,66.89393997192383,30.796537399291992
1769703804.97374,376.95457458496094,290.11884212493896,443.2988929748535,323.79183769226074,66.34431838989258,33.67299556732178
1769703805.063312,383.011474609375,293.0205488204956,448.5078430175781,329.3077754974365,65.49636840820312,36.28722667694092
1769703805.07395,383.31024169921875,292.81352519989014,449.26172256469727,329.6773624420166,65.95148086547852,36.863837242126465
1769703805.102375,388.4079170227051,295.085506439209,451.61996841430664,332.77012825012207,63.21205139160156,37.684621810913086
1769703805.121365,387.9306221008301,295.33321380615234,451.58843994140625,332.53422260284424,63.65781784057617,37.201008796691895
1769703805.147387,394.09135818481445,296.37353897094727,455.4696464538574,336.1866617202759,61.37828826904297,39.81312274932861
1769703805.159493,394.0480041503906,296.62312030792236,455.9842872619629,336.40907764434814,61.936283111572266,39.78595733642578
1769703805.21078,400.30406951904297,297.2521162033081,460.6714630126953,339.68194484710693,60.367393493652344,42.42982864379883
1769703805.290923,407.4748420715332,298.4652042388916,466.43712997436523,342.579288482666,58.96228790283203,44.114084243774414
1769703805.303927,407.2296142578125,299.02623653411865,466.4611625671387,342.3646831512451,59.23154830932617,43.338446617126465
1769703805.342468,413.6737251281738,300.3426218032837,472.0115089416504,343.2841444015503,58.33778381347656,42.9415225982666
1769703805.353448,414.2233085632324,300.0320291519165,471.99230194091797,343.50080966949463,57.76899337768555,43.468780517578125
