timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,iris_center_x,iris_center_y,gaze_screen_x,gaze_screen_y,left_ear,right_ear,blink,head_yaw,head_pitch
1772994042.749294,251.83164978027344,177.69422149658203,326.9106674194336,182.17650604248047,289.4413695006001,179.83562622416056,,,0.3337,0.3336,0,6.94,5.56
1772994042.814414,251.52272415161133,178.85048961639404,326.69571685791016,182.88768482208252,289.30850990226435,180.24901062219166,,,0.338,0.3225,0,5.82,5.9
1772994042.878989,251.73835372924805,178.1794080734253,326.45080184936523,182.22150707244873,289.22293705708125,180.2295894024898,,,0.3339,0.3044,0,6.61,5.65
1772994043.008819,251.26650619506836,177.73988914489746,326.32564544677734,181.74087238311768,289.0521925626179,180.0339059470969,,,0.353,0.312,0,5.4,6.05
1772994043.07014,251.24843978881836,177.80687999725342,325.8996353149414,181.50418281555176,288.8609305583227,179.88255613081918,,,0.3372,0.3094,0,6.08,5.24
1772994043.135075,251.48451232910156,177.48444271087646,326.04539489746094,182.1612424850464,288.8225397803061,179.8586707176761,,,0.3527,0.3305,0,6.94,5.68
1772994043.187687,251.60709762573242,177.6130886077881,327.02066802978516,182.06701755523682,289.01907699928717,179.85122366321065,,,0.3387,0.291,0,6.57,6.16
1772994043.253266,251.75716400146484,177.988543510437,326.6874008178711,182.26768970489502,289.10035916343946,179.9619808409928,,,0.3155,0.3061,0,5.15,5.62
1772994043.322303,250.93693161010742,178.03373050689697,325.25887298583984,182.4521083831787,288.6993764172531,180.0743562826108,,,0.3348,0.3194,0,6.29,5.67
1772994043.379587,250.21846389770508,178.9720287322998,324.3673095703125,182.96495532989502,288.1367805439554,180.43201058200543,,,0.3345,0.3248,0,5.85,5.11
1772994043.423794,250.06351852416992,180.75138759613037,324.6533851623535,183.98725032806396,287.8254490636779,181.20693393404213,,,0.3318,0.3048,0,6.06,5.61
1772994043.506064,249.84148025512695,180.74550247192383,324.72373962402344,183.98866653442383,287.60831341403684,181.6709941616948,,,0.3105,0.2997,0,5.52,5.59
1772994043.551858,250.1401596069336,180.30573177337646,325.3711700439453,183.7853136062622,287.6672539785979,181.8208055729446,,,0.3042,0.2982,0,5.05,5.74
1772994043.613664,249.69007110595703,180.92616176605225,325.5352592468262,183.6893835067749,287.6454184577154,182.0155923983322,,,0.3144,0.2913,0,4.83,5.56
1772994043.660586,250.70945358276367,180.4632339477539,325.89349365234375,184.03282928466797,287.9078405216507,182.10856808548368,,,0.3235,0.32,0,5.31,5.63
1772994043.742833,251.4669303894043,179.70328617095947,326.76801681518555,183.64387893676758,288.3916937539084,181.93457387283564,,,0.3051,0.3164,0,4.75,5.43
1772994043.805374,251.94565963745117,180.47197151184082,326.7706108093262,184.83384132385254,288.7782703417005,182.22190689084005,,,0.3104,0.2896,0,5.49,5.59
1772994043.875168,251.310546875,180.2215576171875,326.4149742126465,184.18055248260498,288.8120664225496,182.2135661544625,,,0.3136,0.3324,0,6.43,5.65
1772994043.91861,250.99974060058594,181.24503135681152,326.85041427612305,184.7835874557495,288.8572708288716,182.5338634551897,,,0.2996,0.3061,0,3.78,5.45
1772994043.987221,250.68716049194336,180.94969940185547,325.47278594970703,184.76285076141357,288.54635178565303,182.66282810576763,,,0.3319,0.3033,0,4.67,5.16
1772994044.034147,250.3101806640625,181.25723361968994,324.7638168334961,184.69731903076172,288.14261057090357,182.7886073935509,,,0.3158,0.3187,0,5.15,5.86
1772994044.104417,250.30617904663086,181.3093729019165,325.2003631591797,184.57387447357178,287.98687478370425,182.84981391122818,,,0.3188,0.3044,0,6.26,5.83
1772994044.16971,250.2274169921875,180.98811721801758,325.1242218017578,184.8535451889038,287.8624526290116,182.8782208281212,,,0.3164,0.3248,0,5.59,5.65
1772994044.22309,250.73788452148438,180.5573902130127,325.8137855529785,184.19808769226074,288.02780559229956,182.6780280779274,,,0.2983,0.3219,0,5.68,5.47
1772994044.268483,250.9593849182129,180.54685592651367,326.48421478271484,184.42151927947998,288.30540329556527,182.60049188795517,,,0.3064,0.3066,0,6.12,5.44
1772994044.334974,251.2758026123047,179.7720251083374,325.5671081542969,182.97996425628662,288.35182413065945,182.1106930056979,,,0.3283,0.3505,0,4.88,5.93
1772994044.384079,250.39363861083984,178.759614944458,324.760066986084,182.87839221954346,288.04183559778045,181.59401723621903,,,0.3274,0.3201,0,5.32,5.17
1772994044.447959,249.06262969970703,179.44798851013184,323.99536895751953,182.896502494812,287.4367010901136,181.4253085427202,,,0.3319,0.3273,0,5.37,5.25
1772994044.507521,247.11303329467773,180.29767513275146,321.5198669433594,183.50263023376465,286.18860070167557,181.61524619893532,,,0.3401,0.3099,0,5.09,6.28
1772994044.589616,242.87915802001953,179.91803455352783,318.47088623046875,182.8478364944458,283.983169271103,181.52232192895593,,,0.3477,0.3062,0,4.4,5.86
1772994044.649235,240.95833206176758,180.8770751953125,316.31407928466797,182.77434539794922,281.8443838319489,181.64367727602593,,,0.3514,0.3023,0,3.64,6.09
1772994044.710599,239.16640090942383,181.96871280670166,314.63916015625,183.09752082824707,279.86774251230406,181.9994530926053,,,0.332,0.3213,0,2.34,6.77
1772994044.753481,237.26537322998047,181.64182949066162,312.99155044555664,182.95103931427002,277.97203024248984,182.11824561654953,,,0.3406,0.3081,0,1.81,6.61
1772994044.799923,236.49959182739258,182.09340476989746,311.4554100036621,182.8835849761963,276.37421851170484,182.26634531914846,,,0.3291,0.3291,0,1.35,5.96
1772994044.863463,234.80163955688477,181.6556510925293,310.0485954284668,182.8950777053833,274.7945781040932,182.2699529510716,,,0.3377,0.317,0,1.27,5.53
1772994044.943106,233.4064826965332,181.3409242630005,308.1420135498047,182.38469409942627,273.1864461117235,182.1070954431283,,,0.3235,0.3152,0,0.11,5.36
1772994044.988828,230.51159286499023,181.0059986114502,305.54344940185547,181.8185920715332,271.12287612040325,181.82917540247365,,,0.3439,0.3176,0,-0.62,5.29
1772994045.054704,229.41176986694336,181.5025577545166,303.91811752319336,181.9035472869873,269.3397031502693,181.77872624978497,,,0.3378,0.3208,0,-0.39,5.89
1772994045.106676,227.81808471679688,181.36358642578125,303.4186363220215,181.6701421737671,267.8511660979253,181.67398146978064,,,0.3352,0.314,0,-2.97,6.11
1772994045.198223,227.09809112548828,181.78964710235596,302.8260269165039,181.79676818847656,266.6955232671536,181.72167194003487,,,0.3503,0.3072,0,-2.7,5.72
1772994045.244698,226.78824615478516,181.42998504638672,302.30192947387695,181.90153312683105,265.83534908602456,181.69930679866445,,,0.3452,0.3067,0,-2.88,5.47
1772994045.295219,226.19925689697266,180.88939762115479,302.07634353637695,181.38930416107178,265.15632953828464,181.47532443564398,,,0.3359,0.2882,0,-2.44,5.63
1772994045.340341,226.2401580810547,181.31498050689697,301.5760688781738,181.30651187896729,264.6570431148165,181.40949313855924,,,0.3386,0.2825,0,-2.14,5.51
1772994045.400652,226.75699996948242,181.30749607086182,301.6078758239746,181.31445407867432,264.46720102758127,181.37008591304277,,,0.3658,0.3113,0,-2.97,5.12
1772994045.467481,225.98289108276367,180.37639045715332,301.7345657348633,180.78651237487793,264.2238119800742,181.05463211423194,,,0.3423,0.2955,0,-2.85,5.29
1772994045.534383,225.4795684814453,180.59411716461182,301.0504722595215,180.9911012649536,263.8402953362379,180.94982295445226,,,0.3364,0.3051,0,-3.2,5.51
1772994045.630489,224.14852142333984,180.94697856903076,300.3769226074219,180.87516117095947,263.20926600789505,180.9343217206694,,,0.347,0.3025,0,-4.15,5.56
1772994045.70028,224.04935455322266,181.64658737182617,299.3125419616699,181.05991172790527,262.59793890771556,181.10189285234793,,,0.3419,0.304,0,-3.23,5.43
1772994045.767118,222.90691757202148,181.45934200286865,299.2342300415039,181.49441814422607,261.98699286733444,181.25188774082773,,,0.3463,0.3095,0,-3.31,4.38
1772994045.860967,223.43836975097656,181.56531143188477,299.0853614807129,181.0748119354248,261.69694196673856,181.27915731795855,,,0.3234,0.3166,0,-3.46,5.5
1772994045.936272,223.77141189575195,181.27439975738525,299.29072189331055,180.67593097686768,261.6305919378556,181.15756053762573,,,0.3399,0.3075,0,-4.19,5.93
1772994045.995058,224.86651992797852,180.96191883087158,300.06641387939453,181.21226692199707,261.964941924188,181.12937347314914,,,0.3411,0.3049,0,-2.81,5.55
1772994046.058697,226.92896270751953,180.73767471313477,302.0009002685547,181.04404163360596,262.9649377497276,181.03396735323764,,,0.3378,0.3378,0,-3.16,5.66
1772994046.142042,226.36004257202148,180.83436012268066,301.87725830078125,181.76422119140625,263.4264228243971,181.14009667475995,,,0.3365,0.3031,0,-3.09,6.41
1772994046.190742,226.35215377807617,181.46186542510986,302.52379989624023,182.35657024383545,263.8310444295015,181.44774513864502,,,0.3317,0.3013,0,-2.48,6.31
1772994046.256358,227.29037857055664,181.73754787445068,302.1522636413574,182.74834728240967,264.1871551000837,181.7658261145591,,,0.347,0.3002,0,-2.31,7.02
1772994046.297014,226.96756744384766,181.7026834487915,302.56240463256836,183.04329013824463,264.4182874753334,182.0086903861427,,,0.3423,0.2966,0,-1.79,6.51
1772994046.367756,227.26773071289062,182.09479522705078,302.4550895690918,182.6460599899292,264.5955365415965,182.15338527508163,,,0.3379,0.3166,0,-2.2,7.25
1772994046.413525,227.6390609741211,182.3488254547119,302.85069274902344,183.1738157272339,264.85527266958684,182.39655940143814,,,0.3413,0.2884,0,-1.72,6.4
1772994046.480322,228.65598678588867,182.22273445129395,303.8911895751953,182.95804595947266,265.4225988739689,182.47409172301622,,,0.3318,0.306,0,-1.71,6.64
