timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,iris_center_x,iris_center_y,gaze_screen_x,gaze_screen_y,left_ear,right_ear,blink,head_yaw,head_pitch
1772975122.023113,234.14199447631836,158.28306198120117,312.7819709777832,162.35512161254883,273.4619827270508,160.319091796875,0.0,59.29633127194393,0.3376,0.2929,0,0.12,7.99
1772975122.134765,233.51018142700195,157.73716163635254,312.52489471435547,162.2629795074463,273.28420486450193,160.19148330688478,0.0,32.67839293227007,0.3348,0.307,0,-0.14,7.74
1772975122.166615,233.4655876159668,157.86116981506348,311.7122573852539,162.02532863616943,273.00609191894534,160.09218967437744,0.0,2.1709790049135336,0.3272,0.3121,0,-0.25,7.23
1772975122.215176,233.33429336547852,158.29859733581543,311.81512451171875,162.48278045654297,272.83353872680664,160.21158936309814,0.0,3.3274339483104995,0.3386,0.3188,0,-0.94,7.48
1772975122.272125,233.5224266052246,158.60443210601807,311.52978515625,162.11724758148193,272.7105655883789,160.2712895553589,0.0,1.3340663691487862,0.3337,0.3226,0,-0.06,7.46
1772975122.355063,234.0711441040039,158.93088054656982,311.99937438964844,162.66040992736816,272.8404430517578,160.48103182800293,0.0,33.708863906547776,0.3283,0.3175,0,-0.56,7.42
1772975122.428691,233.4482307434082,158.47380352020264,311.53723526000977,162.5764331817627,272.70135903173826,160.49866643719483,0.0,25.91883593491366,0.3295,0.3274,0,0.48,7.61
1772975122.477872,234.12189865112305,158.5772523880005,311.66855239868164,162.83961868286133,272.7789056290039,160.58257407648927,0.0,40.663644196334644,0.3265,0.3188,0,-0.54,7.68
1772975122.545816,232.60680389404297,158.8032932281494,311.465087890625,162.21115493774414,272.4817217343359,160.55243407907227,0.0,16.493120933373575,0.3284,0.3312,0,-0.06,7.3
1772975122.609331,233.6436309814453,158.08367156982422,311.54056549072266,161.34165287017822,272.52587233503516,160.21652533544386,0.0,0.0,0.329,0.3134,0,-0.36,7.72
1772975122.675528,232.8604507446289,157.10569953918457,311.0614776611328,160.88370895385742,272.29990908217343,159.7277968998747,0.0,0.0,0.3475,0.3129,0,-1.0,8.02
1772975122.765462,233.27802658081055,156.95033740997314,311.18912506103516,161.12707042694092,272.2733757776732,159.45215970730763,0.0,0.0,0.3584,0.3287,0,-1.55,7.57
1772975122.818586,232.37559127807617,156.3626890182495,311.0228958129883,160.26751041412354,272.0437228848168,158.99733571085918,0.0,0.0,0.3528,0.3254,0,-0.42,7.94
1772975122.881686,233.02624130249023,156.49297428131104,310.1296501159668,159.95967864990234,271.8574120145815,158.6889320127582,0.0,0.0,0.3473,0.3191,0,-1.68,7.43
1772975122.950978,232.48993301391602,156.39165115356445,310.3755912780762,159.56422805786133,271.6875520671473,158.40453504994008,0.0,0.0,0.3689,0.3309,0,-0.8,7.55
1772975123.005986,232.61837005615234,156.27422904968262,309.81520080566406,159.86844635009766,271.4992454126517,158.2712561099201,0.0,0.0,0.3589,0.3244,0,-0.13,7.95
1772975123.075449,232.80613327026367,155.66422176361084,310.12038803100586,159.29399585723877,271.48485150784495,157.954397190122,0.0,0.0,0.3565,0.3228,0,-0.94,7.91
1772975123.158275,231.53266143798828,155.6156644821167,309.2702941894531,158.9549789428711,271.05150203019525,157.68676699907076,0.0,0.0,0.3679,0.3327,0,-0.79,7.43
1772975123.222408,231.5595474243164,155.4580192565918,309.4112205505371,158.8238182067871,270.82505481308783,157.46842769211824,0.0,0.0,0.3697,0.3396,0,-1.08,7.77
1772975123.296405,231.16653442382812,155.69698905944824,309.7543754577637,159.0893497467041,270.67921486417106,157.4383243765014,0.0,0.0,0.3664,0.3125,0,-0.67,7.76
1772975123.344216,231.92021942138672,155.62285709381104,309.4647636413574,158.8593635559082,270.68452553105146,157.3594387558447,0.0,0.0,0.3753,0.3173,0,-1.24,7.54
1772975123.424808,231.3584327697754,155.34263706207275,309.5553665161133,158.83381462097168,270.59347517580863,157.25095359011573,0.0,0.0,0.3696,0.31,0,0.07,7.79
1772975123.472693,231.47127151489258,155.108247756958,308.84747314453125,158.75924491882324,270.4198340373699,157.12407068922568,0.0,0.0,0.3807,0.3219,0,-0.27,7.6
1772975123.567588,231.2315788269043,155.17959308624268,309.2855567932129,159.07719039916992,270.3553275464454,157.12579911061792,0.0,0.0,0.3753,0.3352,0,-1.33,7.27
1772975123.616254,231.3188591003418,155.13412857055664,310.0365104675293,158.59680461883545,270.4842704414414,157.02166610424916,0.0,0.0,0.3732,0.3203,0,-0.56,7.54
1772975123.69559,231.12802124023438,155.22080326080322,308.6200866699219,158.59311962127686,270.2401838468961,156.9757842389655,0.0,0.0,0.3764,0.3163,0,-0.36,7.68
1772975123.74409,232.03337478637695,155.42714595794678,308.9828109741211,158.8022804260254,270.3473474602373,157.03135582017373,0.0,0.0,0.3732,0.3165,0,-0.46,7.56
1772975123.80737,231.23118591308594,154.92066478729248,308.9641227722168,158.66438484191895,270.2474702132029,156.93582341794652,0.0,0.0,0.3755,0.3294,0,0.28,7.54
1772975123.873319,231.09442138671875,155.32945346832275,308.7131881713867,158.33023166656494,270.11000403954284,156.89343107774545,0.0,0.0,0.3884,0.3127,0,-1.07,7.53
1772975123.947381,231.13924026489258,154.9020652770996,309.04837799072266,158.43682765960693,270.1035260748488,156.8038372339886,0.0,0.0,0.3767,0.3247,0,-0.78,7.55
1772975124.014795,231.13094329833984,155.41326999664307,309.3944206237793,158.78325176239014,270.1671884293331,156.92160669219982,0.0,0.0,0.3754,0.3075,0,-0.95,7.44
1772975124.078434,231.5058364868164,155.51555728912354,308.98514556884766,158.64234066009521,270.1985094687327,156.98454360516365,0.0,0.0,0.363,0.3163,0,-0.45,7.61
1772975124.145426,231.45128631591797,155.06533813476562,309.3563652038574,159.17728328704834,270.28063598519475,157.03925044746097,0.0,0.0,0.3701,0.3269,0,-0.35,7.74
1772975124.226901,231.19379806518555,155.36842346191406,309.6268730163574,158.81453132629395,270.33251580742547,157.0601412261182,0.0,0.0,0.3755,0.3247,0,-0.95,7.4
1772975124.292414,231.52982330322266,155.8409070968628,309.5618133544922,159.17053699493408,270.41783681599827,157.2383735540303,0.0,0.0,0.3631,0.3381,0,-1.43,7.85
1772975124.368921,231.16031646728516,155.91747379302979,309.6276626586914,159.45023918151855,270.4082979147943,157.41656672732785,0.0,0.0,0.3717,0.3352,0,-0.36,7.84
1772975124.419092,231.0572166442871,155.22933769226074,309.41243743896484,158.94259929656982,270.33890956552693,157.28432743416283,0.0,0.0,0.3737,0.3227,0,-0.63,7.52
1772975124.527827,230.88689041137695,155.6932725906372,308.9456253051758,158.86411571502686,270.1698488826267,157.2820741216305,0.0,0.0,0.3657,0.319,0,-1.15,7.74
1772975124.629961,230.29755783081055,156.0261812210083,308.48643493652344,159.01104354858398,269.8587078830428,157.37668942689675,0.0,0.0,0.3587,0.3217,0,-0.9,7.6
1772975124.718582,229.63790130615234,155.92169952392578,308.2967109680176,158.9432773590088,269.5021471846597,157.39900903272496,0.0,0.0,0.3644,0.3161,0,-1.33,7.67
1772975124.829898,229.47333908081055,155.68635749816895,307.53831481933594,158.8604965209961,269.1036190908251,157.348776223468,0.0,0.0,0.3637,0.3258,0,-1.05,7.54
1772975124.927981,228.83373260498047,156.31645488739014,307.4358444213867,158.97791862487793,268.7160868597685,157.4681404365344,0.0,0.0,0.3617,0.3153,0,-1.67,8.01
1772975125.004237,228.9425926208496,156.03651809692383,307.2309112548828,159.109637260437,268.4643528910076,157.51011533339283,0.0,0.0,0.3717,0.3166,0,-1.92,7.74
1772975125.124006,228.63412475585938,156.24120426177979,307.58135986328125,159.1208095550537,268.32170865843267,157.5784719634024,0.0,0.0,0.3672,0.3154,0,-1.25,7.33
1772975125.228925,228.46050262451172,156.01626205444336,306.80301666259766,159.2365665435791,268.0457290524815,157.5976488976459,0.0,0.0,0.3751,0.3213,0,-0.88,8.01
1772975125.327601,227.94792556762695,157.0671100616455,306.7299156188965,158.9318733215332,267.76300566879354,157.75838601522327,0.0,0.0,0.3387,0.3152,0,-2.09,7.56
1772975125.422406,226.58477401733398,158.09166526794434,306.6177749633789,161.86989784240723,267.2983131974187,158.64734423120427,0.0,0.0,0.3273,0.2256,0,-0.25,7.8
1772975125.519851,227.6130599975586,155.8888807296753,305.92431259155273,158.61462020874023,267.08646243627345,158.08910672640567,0.0,0.0,0.3562,0.2876,0,-0.28,7.97
1772975125.647351,227.47703170776367,155.77214527130127,305.89620208740234,158.98692512512207,266.92652422079726,157.8052781151281,0.0,0.0,0.3692,0.3028,0,-0.99,7.43
1772975125.730036,228.08965301513672,155.78423309326172,306.6437873840332,158.63834953308105,267.10260261231235,157.5676833943454,0.0,0.0,0.3531,0.3074,0,-1.77,7.61
1772975125.824369,227.87115859985352,155.95895862579346,306.52385330200195,158.5482816696167,267.14056394775855,157.44205809568928,0.0,0.0,0.3524,0.3129,0,-1.52,7.48
1772975125.918555,227.68196487426758,155.61596775054932,306.1872215270996,158.43848705291748,267.05817564892857,157.27612581810692,0.0,0.0,0.3711,0.3214,0,-0.9,7.44
1772975126.017014,227.57241821289062,156.0783748626709,306.13331604003906,158.65477180480957,266.9760522399431,157.31230482436024,0.0,0.0,0.359,0.3069,0,-1.21,8.04
1772975126.115675,227.52142715454102,155.73807621002197,306.1089096069336,158.5779161453247,266.9116986962608,157.2505813656855,0.0,0.0,0.3733,0.3169,0,-1.27,8.09
1772975126.206693,227.78965759277344,155.8211259841919,306.55531311035156,158.32350540161133,267.0160133583815,157.17927509657193,0.0,0.0,0.3743,0.3227,0,-1.42,7.72
1772975126.31568,227.81223678588867,155.43642139434814,306.06925201416016,158.50658798217773,266.98590577503865,157.09616693324833,0.0,0.0,0.3699,0.3172,0,-0.26,7.67
1772975126.42717,227.45831680297852,155.48711585998535,306.2865219116211,158.65625667572021,266.94051120794313,157.08637466709013,0.0,0.0,0.3823,0.3038,0,-1.26,7.75
1772975126.526123,227.7137680053711,155.64301013946533,306.3831100463867,158.37298965454102,266.98368233511746,157.05502475905536,0.0,0.0,0.365,0.3203,0,-1.08,7.42
1772975126.617707,228.27885055541992,155.59507369995117,306.49666595458984,158.46571826934814,267.1453127030724,157.04517324929307,0.0,0.0,0.3681,0.3163,0,-1.63,7.8
1772975126.706878,228.3822021484375,155.37821102142334,307.03073501586914,158.20677280426025,267.3697750547048,156.94410071471256,0.0,0.0,0.3693,0.3084,0,-1.03,7.68
1772975126.832883,228.58363342285156,155.07909965515137,306.67782974243164,158.27097415924072,267.4741576658795,156.83647519170597,0.0,0.0,0.3631,0.3164,0,-0.96,7.69
1772975126.910423,228.5294303894043,155.11935138702393,306.78376388549805,158.45202541351318,267.5471334545082,156.816160475131,0.0,0.0,0.3592,0.3003,0,-0.9,7.82
1772975127.022511,228.53153228759766,154.88801765441895,306.59703826904297,158.5884017944336,267.55399418403306,156.78498017484912,0.0,0.0,0.3801,0.3161,0,-0.7,7.78
1772975127.13905,228.4782257080078,154.77183151245117,307.07586669921875,157.88007259368896,267.64321499186514,156.6013689261375,0.0,0.0,0.3747,0.3004,0,-1.08,7.51
1772975127.229925,228.62385177612305,154.68518543243408,306.77488708496094,157.7364377975464,267.66567676733587,156.4451460016786,0.0,0.0,0.3759,0.3129,0,-1.1,7.61
1772975127.329333,228.49161529541016,154.31221675872803,306.93307876586914,157.67445373535156,267.6843448726574,156.26442169982306,0.0,0.0,0.3618,0.317,0,-1.6,7.48
1772975127.414815,229.1166763305664,154.35798454284668,307.2526969909668,157.35357570648193,267.88448158790106,156.10096506975955,0.0,0.0,0.3644,0.3192,0,-2.07,7.27
1772975127.518816,229.6123924255371,154.06039237976074,307.62298583984375,157.28819847106934,268.17776460581683,155.93029721202174,0.0,0.0,0.3637,0.3196,0,-0.96,7.48
1772975127.620745,229.70136642456055,154.09530544281006,307.6848335266113,157.0898208618164,268.38389875372445,155.79520358813835,0.0,0.0,0.3827,0.3232,0,-1.33,7.56
1772975127.714944,229.47759628295898,154.5030870437622,308.2369079589844,157.61636066436768,268.57324010062337,155.901011694509,0.0,0.0,0.3624,0.3192,0,-1.09,7.34
1772975127.835953,229.22341918945312,154.6773862838745,307.34518814086914,157.79281997680664,268.4576655264385,156.03464826884164,0.0,0.0,0.3636,0.3158,0,-1.17,7.53
1772975127.91782,229.47266387939453,154.53040409088135,307.69348526000977,158.173264503479,268.50782914374395,156.16152268017706,0.0,0.0,0.3533,0.309,0,-1.48,7.29
1772975128.012624,229.45267486572266,154.7634630203247,307.7571601867676,157.7288990020752,268.54666449674437,156.1953860125862,0.0,0.0,0.3415,0.3192,0,-1.64,7.63
1772975128.122116,228.16371536254883,157.95475387573242,309.54023361206055,163.97872066497803,268.6687884929685,158.1039265156938,,,0.2826,0.1275,1,-0.26,7.3
1772975128.221946,228.8189239501953,155.65152168273926,308.42140197753906,158.34537506103516,268.64933828132797,157.66173525817115,0.0,0.0,0.3223,0.2815,0,-0.31,7.63
1772975128.321702,229.31856155395508,154.8367280960083,307.81936264038086,158.0447244644165,268.617187807664,157.17333166698765,0.0,0.0,0.3568,0.2984,0,-0.89,7.32
1772975128.43248,229.3499526977539,154.4595022201538,308.02167892456055,157.7823371887207,268.6446390090613,156.7523668819675,0.0,0.0,0.3531,0.3132,0,-1.19,7.34
1772975128.541975,229.4837875366211,154.5849666595459,308.1520233154297,157.5935583114624,268.71394557584694,156.48712512338216,0.0,0.0,0.3489,0.3176,0,-1.78,7.47
1772975128.609612,232.12304306030273,161.77393054962158,310.0423240661621,166.75812149047852,269.66144077080116,159.5986854820493,,,0.1077,0.089,1,-1.72,7.22
1772975128.70579,228.47932052612305,157.78263473510742,308.0368232727051,161.95062160491943,269.1000932222463,159.70586255723495,0.0,0.0,0.2993,0.2365,0,0.23,7.41
1772975128.82183,229.81393432617188,154.48620700836182,308.20372772216797,158.01563358306885,269.06358834301574,158.3238856526271,0.0,0.0,0.3479,0.291,0,-0.38,7.4
1772975128.928286,229.98593139648438,154.26202297210693,308.10783767700195,157.53380012512207,269.0569068205067,157.35349601102206,0.0,0.0,0.3733,0.3173,0,-0.96,7.17
1772975129.024328,229.97983932495117,154.95621299743652,308.0240364074707,157.64583492279053,269.0349192387884,156.93250719065864,0.0,0.0,0.3554,0.3217,0,-1.21,7.49
1772975129.105473,231.65545272827148,161.62178421020508,308.5766716003418,167.48942756652832,269.46737640899573,159.98174666974188,,,0.1148,0.0877,1,-1.84,7.07
