timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,iris_center_x,iris_center_y,gaze_screen_x,gaze_screen_y,left_ear,right_ear,blink,head_yaw,head_pitch,velocity,event
1772994042.749294,251.83164978027344,177.69422149658203,326.9106674194336,182.17650604248047,289.26713946048113,180.2287000922626,,,0.3337,0.3336,0,6.94,5.56,,other
1772994042.814414,251.52272415161133,178.85048961639404,326.69571685791016,182.8876848220825,289.32158635962384,180.02828265222144,,,0.338,0.3225,0,5.82,5.9,3.189213473612727,fixation
1772994042.878989,251.73835372924805,178.1794080734253,326.45080184936523,182.22150707244876,289.3088980128946,179.90034431846442,,,0.3339,0.3044,0,6.61,5.65,1.990957282208302,fixation
1772994043.008819,251.2665061950684,177.73988914489746,326.32564544677734,181.74087238311768,289.23943403089805,179.84039216866685,,,0.353,0.312,0,5.4,6.05,0.7067532527679665,fixation
1772994043.07014,251.2484397888184,177.80687999725342,325.8996353149414,181.50418281555176,289.12355402423884,179.84393328050413,,,0.3372,0.3094,0,6.08,5.24,1.890616789708463,fixation
1772994043.135075,251.4845123291016,177.48444271087646,326.04539489746094,182.1612424850464,288.9716176035217,179.9064747316516,,,0.3527,0.3305,0,6.94,5.68,2.5302903264586636,fixation
1772994043.187687,251.6070976257324,177.6130886077881,327.0206680297852,182.0670175552368,288.7939843793511,180.0235235997846,,,0.3387,0.291,0,6.57,6.16,4.043384995880914,fixation
1772994043.253266,251.75716400146484,177.988543510437,326.6874008178711,182.26768970489505,288.6010139623334,180.19058696257946,,,0.3155,0.3061,0,5.15,5.62,3.8920978680195297,fixation
1772994043.322303,250.93693161010745,178.03373050689697,325.25887298583984,182.4521083831787,288.3817716191021,180.40902095256283,,,0.3348,0.3194,0,6.29,5.67,4.4828803053486554,fixation
1772994043.379587,250.21846389770508,178.9720287322998,324.3673095703125,182.96495532989505,288.17548179166613,180.6820188544239,,,0.3345,0.3248,0,5.85,5.11,5.973311338225494,fixation
